Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
CALL0146661,Dan,2024-03-17,15:45:01,Admin Support,Y,Y,37,0:06:13,5
CALL0146662,Diane,2024-03-17,12:10:28,Admin Support,Y,Y,59,0:07:32,3
CALL0146663,Dan,2024-03-17,19:55:20,Payment related,Y,Y,80,0:08:41,2
CALL0146664,Greg,2024-03-17,09:28:22,Technical Support,Y,Y,68,0:05:12,4
CALL0146665,Joe,2024-03-17,19:59:24,Contract related,Y,Y,8,0:04:26,4
CALL0146666,Joe,2024-03-17,12:11:46,Admin Support,Y,Y,118,0:04:54,5
CALL0146667,Diane,2024-03-17,15:41:58,Contract related,Y,Y,88,0:08:54,5
CALL0146668,Diane,2024-03-17,16:35:03,Technical Support,Y,Y,80,0:08:26,4
CALL0146669,Martha,2024-03-17,14:11:21,Technical Support,Y,Y,76,0:08:29,5
CALL0146670,Jim,2024-03-17,10:52:51,Payment related,Y,Y,56,0:08:46,3
CALL0146671,Becky,2024-03-17,17:27:32,Technical Support,Y,N,25,0:04:09,3
CALL0146672,Martha,2024-03-17,13:38:21,Technical Support,Y,Y,58,0:01:56,5
CALL0146673,Jim,2024-03-17,19:31:35,Contract related,N,N,107,0:00:39,1
CALL0146674,Diane,2024-03-17,20:59:33,Contract related,Y,Y,67,0:08:29,3
CALL0146675,Dan,2024-03-17,11:17:55,Streaming,N,N,69,0:00:29,2
CALL0146676,Jim,2024-03-17,16:52:42,Contract related,Y,Y,65,0:06:08,5
CALL0146677,Diane,2024-03-17,17:57:21,Admin Support,Y,Y,57,0:03:27,4
CALL0146678,Stewart,2024-03-17,15:51:36,Contract related,Y,Y,43,0:02:37,3
CALL0146679,Becky,2024-03-17,11:19:09,Streaming,N,N,101,0:00:20,1
CALL0146680,Greg,2024-03-17,17:10:02,Technical Support,Y,Y,44,0:08:17,3
CALL0146681,Joe,2024-03-17,14:34:43,Technical Support,Y,Y,37,0:06:18,5
CALL0146682,Diane,2024-03-17,16:35:27,Streaming,Y,Y,53,0:06:28,5
CALL0146683,Diane,2024-03-17,18:29:36,Contract related,Y,Y,74,0:08:49,4
CALL0146684,Martha,2024-03-17,17:02:27,Admin Support,Y,N,38,0:03:30,5
CALL0146685,Joe,2024-03-17,18:02:43,Streaming,Y,Y,50,0:01:14,3
CALL0146686,Diane,2024-03-17,14:37:22,Payment related,Y,Y,46,0:07:12,3
CALL0146687,Stewart,2024-03-17,09:52:35,Admin Support,Y,Y,42,0:03:45,5
CALL0146688,Martha,2024-03-17,15:03:28,Payment related,Y,Y,44,0:04:16,4
CALL0146689,Joe,2024-03-18,18:58:25,Contract related,N,N,59,0:00:20,2
CALL0146690,Diane,2024-03-18,12:55:53,Admin Support,Y,Y,93,0:05:17,5
CALL0146691,Stewart,2024-03-18,15:32:41,Streaming,Y,Y,78,0:05:11,3
CALL0146692,Diane,2024-03-18,09:40:41,Payment related,Y,Y,71,0:03:48,2
CALL0146693,Martha,2024-03-18,11:02:53,Technical Support,Y,N,116,0:01:04,4
CALL0146694,Stewart,2024-03-18,11:43:22,Payment related,Y,Y,90,0:01:29,4
CALL0146695,Martha,2024-03-18,15:51:12,Admin Support,Y,Y,120,0:07:02,4
CALL0146696,Jim,2024-03-18,12:54:48,Admin Support,Y,N,89,0:07:17,5
CALL0146697,Stewart,2024-03-18,12:10:26,Technical Support,Y,Y,87,0:02:16,5
CALL0146698,Joe,2024-03-18,15:03:49,Contract related,Y,N,83,0:02:19,4
CALL0146699,Greg,2024-03-18,16:56:34,Contract related,Y,Y,65,0:01:27,5
CALL0146700,Stewart,2024-03-18,10:18:30,Payment related,Y,Y,64,0:01:14,4
CALL0146701,Joe,2024-03-18,13:24:26,Streaming,N,N,119,0:00:17,1
CALL0146702,Becky,2024-03-18,17:38:44,Technical Support,Y,Y,72,0:02:23,4
CALL0146703,Greg,2024-03-18,10:52:57,Technical Support,Y,N,67,0:08:58,4
CALL0146704,Jim,2024-03-18,09:19:55,Contract related,Y,Y,75,0:08:31,4
CALL0146705,Stewart,2024-03-18,18:35:42,Streaming,Y,Y,77,0:02:14,4
CALL0146706,Becky,2024-03-18,11:09:26,Payment related,Y,Y,73,0:04:43,3
CALL0146707,Stewart,2024-03-18,13:41:08,Technical Support,Y,Y,41,0:07:54,5
CALL0146708,Stewart,2024-03-18,13:33:59,Streaming,Y,Y,77,0:06:02,4
CALL0146709,Jim,2024-03-18,17:49:55,Admin Support,Y,Y,38,0:05:41,5
CALL0146710,Martha,2024-03-18,12:57:45,Payment related,Y,Y,47,0:03:04,4
CALL0146711,Becky,2024-03-18,18:12:46,Payment related,Y,Y,45,0:09:58,3
CALL0146712,Diane,2024-03-18,12:06:25,Streaming,Y,N,78,0:03:44,2
CALL0146713,Diane,2024-03-18,13:21:37,Payment related,Y,Y,67,0:04:00,4
CALL0146714,Joe,2024-03-18,19:57:46,Admin Support,Y,Y,28,0:04:09,5
CALL0146715,Greg,2024-03-18,12:59:11,Payment related,Y,Y,89,0:06:42,5
CALL0146716,Dan,2024-03-18,18:59:39,Contract related,Y,Y,42,0:01:05,5
CALL0146717,Jim,2024-03-18,19:04:18,Contract related,N,N,59,0:00:18,1
CALL0146718,Stewart,2024-03-18,11:51:00,Contract related,Y,Y,64,0:02:33,4
CALL0146719,Dan,2024-03-18,11:37:09,Payment related,N,N,34,0:00:27,1
CALL0146720,Joe,2024-03-18,08:43:30,Technical Support,Y,Y,30,0:06:36,5
CALL0146721,Diane,2024-03-18,14:34:59,Streaming,Y,Y,60,0:05:03,2
CALL0146722,Joe,2024-03-18,20:59:26,Technical Support,Y,Y,56,0:03:16,2
CALL0146723,Becky,2024-03-18,15:17:15,Streaming,Y,Y,58,0:07:25,3
CALL0146724,Stewart,2024-03-18,11:03:12,Contract related,Y,Y,33,0:02:29,2
CALL0146725,Becky,2024-03-18,17:31:11,Admin Support,Y,Y,53,0:01:17,2
CALL0146726,Joe,2024-03-18,20:39:39,Technical Support,Y,Y,68,0:07:00,4
CALL0146727,Jim,2024-03-18,11:06:01,Admin Support,Y,Y,134,0:04:08,4
CALL0146728,Stewart,2024-03-18,17:50:54,Payment related,Y,Y,67,0:01:36,2
CALL0146729,Stewart,2024-03-18,13:55:18,Contract related,Y,Y,19,0:08:29,5
CALL0146730,Diane,2024-03-18,13:41:39,Streaming,Y,Y,65,0:04:46,5
CALL0146731,Greg,2024-03-18,09:53:52,Streaming,Y,Y,39,0:09:06,4
CALL0146732,Becky,2024-03-18,12:55:38,Technical Support,Y,Y,49,0:08:16,2
CALL0146733,Greg,2024-03-18,10:02:53,Contract related,Y,Y,70,0:09:52,4
CALL0146734,Martha,2024-03-18,14:55:56,Technical Support,Y,N,100,0:05:49,4
CALL0146735,Diane,2024-03-18,08:35:08,Technical Support,Y,Y,65,0:05:53,4
CALL0146736,Joe,2024-03-18,16:33:18,Streaming,Y,Y,65,0:05:15,4
CALL0146737,Joe,2024-03-18,14:15:20,Admin Support,Y,Y,14,0:06:01,4
CALL0146738,Jim,2024-03-18,11:36:44,Technical Support,Y,Y,84,0:08:24,5
CALL0146739,Greg,2024-03-18,19:04:13,Streaming,Y,Y,30,0:04:00,4
CALL0146740,Diane,2024-03-18,17:01:05,Contract related,Y,Y,29,0:01:55,2
CALL0146741,Stewart,2024-03-18,17:12:05,Admin Support,Y,N,85,0:07:51,4
CALL0146742,Diane,2024-03-18,13:22:34,Contract related,Y,Y,34,0:03:27,4
CALL0146743,Becky,2024-03-18,09:09:48,Payment related,Y,Y,34,0:06:45,3
CALL0146744,Jim,2024-03-18,13:13:41,Streaming,Y,Y,60,0:01:15,5
CALL0146745,Dan,2024-03-18,18:52:23,Contract related,Y,Y,36,0:01:58,5
CALL0146746,Dan,2024-03-18,14:36:00,Streaming,Y,Y,37,0:07:45,4
CALL0146747,Martha,2024-03-18,17:07:50,Admin Support,Y,Y,19,0:08:39,5
CALL0146748,Becky,2024-03-18,17:51:27,Contract related,Y,Y,77,0:07:45,5
CALL0146749,Joe,2024-03-18,13:08:36,Technical Support,Y,Y,22,0:05:14,4
CALL0146750,Stewart,2024-03-18,19:46:34,Streaming,Y,Y,61,0:07:02,3
CALL0146751,Stewart,2024-03-18,15:58:16,Payment related,Y,Y,58,0:03:37,4
CALL0146752,Jim,2024-03-18,13:56:36,Payment related,Y,Y,78,0:09:05,1
CALL0146753,Dan,2024-03-18,09:16:03,Technical Support,Y,Y,45,0:07:08,4
CALL0146754,Joe,2024-03-18,19:19:51,Payment related,Y,N,68,0:01:24,4
CALL0146755,Diane,2024-03-18,08:40:42,Admin Support,Y,Y,32,0:08:22,4
CALL0146756,Dan,2024-03-18,11:34:16,Payment related,Y,Y,66,0:01:09,3
CALL0146757,Greg,2024-03-18,12:11:07,Admin Support,Y,Y,125,0:01:29,5
CALL0146758,Greg,2024-03-18,15:38:47,Streaming,N,N,152,0:00:31,2
CALL0146759,Jim,2024-03-18,11:18:33,Admin Support,Y,Y,79,0:05:19,4
CALL0146760,Martha,2024-03-18,19:52:36,Payment related,Y,Y,62,0:03:55,3
CALL0146761,Becky,2024-03-18,10:26:01,Payment related,Y,Y,5,0:07:46,5
CALL0146762,Diane,2024-03-18,13:11:48,Streaming,Y,Y,45,0:09:23,5
CALL0146763,Becky,2024-03-18,16:45:18,Technical Support,Y,Y,53,0:08:20,5
CALL0146764,Diane,2024-03-18,16:00:57,Technical Support,Y,Y,91,0:09:58,4
CALL0146765,Stewart,2024-03-18,08:22:02,Admin Support,Y,Y,45,0:09:22,4
CALL0146766,Jim,2024-03-18,14:33:17,Admin Support,Y,Y,30,0:01:30,3
CALL0146767,Stewart,2024-03-18,19:02:10,Payment related,Y,N,84,0:05:03,4
CALL0146768,Stewart,2024-03-18,15:59:21,Streaming,Y,Y,29,0:07:22,5
CALL0146769,Diane,2024-03-18,08:13:19,Contract related,Y,Y,58,0:05:22,3
CALL0146770,Jim,2024-03-18,17:27:03,Payment related,Y,Y,47,0:05:32,1
CALL0146771,Diane,2024-03-18,11:21:06,Streaming,Y,Y,60,0:07:01,4
CALL0146772,Joe,2024-03-18,13:07:51,Streaming,Y,Y,85,0:01:33,4
CALL0146773,Greg,2024-03-18,16:40:06,Contract related,Y,Y,22,0:06:26,4
CALL0146774,Martha,2024-03-18,13:26:27,Admin Support,Y,Y,57,0:04:05,1
CALL0146775,Stewart,2024-03-18,11:23:47,Admin Support,Y,Y,58,0:06:06,3
CALL0146776,Becky,2024-03-18,18:06:40,Technical Support,Y,Y,70,0:04:50,5
CALL0146777,Greg,2024-03-18,17:39:27,Payment related,Y,N,16,0:01:25,5
CALL0146778,Joe,2024-03-18,16:30:36,Admin Support,Y,Y,110,0:04:34,5
CALL0146779,Greg,2024-03-18,13:47:13,Technical Support,Y,Y,55,0:06:07,4
CALL0146780,Joe,2024-03-18,15:02:36,Streaming,Y,Y,84,0:04:44,4
CALL0146781,Dan,2024-03-18,18:39:49,Payment related,Y,Y,54,0:08:08,4
CALL0146782,Greg,2024-03-18,12:57:36,Payment related,Y,Y,59,0:02:11,5
CALL0146783,Joe,2024-03-18,12:34:27,Admin Support,Y,Y,33,0:04:33,5
CALL0146784,Becky,2024-03-18,14:08:11,Technical Support,Y,Y,122,0:08:07,4
CALL0146785,Joe,2024-03-18,08:54:18,Technical Support,Y,N,40,0:09:30,5
CALL0146786,Martha,2024-03-18,08:33:44,Technical Support,Y,Y,29,0:06:40,3
CALL0146787,Diane,2024-03-18,11:27:48,Payment related,Y,Y,70,0:01:48,2
CALL0146788,Dan,2024-03-18,12:59:48,Admin Support,Y,Y,82,0:06:09,1
CALL0146789,Dan,2024-03-18,12:34:11,Streaming,Y,Y,34,0:02:10,4
CALL0146790,Stewart,2024-03-18,17:31:11,Payment related,Y,Y,37,0:01:59,5
CALL0146791,Dan,2024-03-18,08:26:08,Streaming,Y,Y,85,0:03:43,4
CALL0146792,Stewart,2024-03-18,12:16:16,Streaming,Y,Y,37,0:07:18,5
CALL0146793,Joe,2024-03-18,12:03:02,Payment related,N,N,173,0:00:27,1
CALL0146794,Dan,2024-03-18,18:16:24,Technical Support,Y,Y,22,0:07:40,5
CALL0146795,Dan,2024-03-18,12:26:25,Technical Support,Y,Y,30,0:09:44,5
CALL0146796,Diane,2024-03-18,18:43:28,Technical Support,Y,Y,35,0:04:00,5
CALL0146797,Jim,2024-03-18,17:19:20,Payment related,Y,Y,66,0:04:34,4
CALL0146798,Diane,2024-03-18,10:33:24,Admin Support,Y,N,85,0:02:45,5
CALL0146799,Martha,2024-03-18,15:22:02,Payment related,Y,Y,32,0:09:08,5
CALL0146800,Becky,2024-03-18,09:38:58,Contract related,Y,N,50,0:05:08,3
CALL0146801,Diane,2024-03-18,14:23:56,Payment related,Y,Y,55,0:07:04,3
CALL0146802,Stewart,2024-03-18,20:52:55,Payment related,Y,Y,72,0:01:38,3
CALL0146803,Dan,2024-03-18,19:27:25,Payment related,Y,Y,80,0:07:19,5
CALL0146804,Joe,2024-03-18,16:43:20,Payment related,Y,Y,72,0:07:03,2
CALL0146805,Martha,2024-03-18,10:23:01,Contract related,Y,Y,104,0:01:39,4
CALL0146806,Joe,2024-03-18,17:35:22,Payment related,Y,Y,43,0:01:59,3
CALL0146807,Martha,2024-03-18,17:49:28,Technical Support,Y,Y,98,0:02:19,3
CALL0146808,Jim,2024-03-18,13:13:30,Technical Support,Y,Y,129,0:03:07,5
CALL0146809,Diane,2024-03-18,15:12:17,Admin Support,Y,N,5,0:05:21,4
CALL0146810,Jim,2024-03-18,12:12:29,Technical Support,Y,Y,37,0:09:08,3
CALL0146811,Jim,2024-03-18,13:15:38,Streaming,Y,Y,68,0:03:16,4
CALL0146812,Joe,2024-03-18,12:24:17,Payment related,Y,N,50,0:03:04,3
CALL0146813,Diane,2024-03-18,18:14:14,Contract related,Y,Y,130,0:07:53,4
CALL0146814,Jim,2024-03-18,08:42:28,Payment related,Y,Y,49,0:09:17,5
CALL0146815,Greg,2024-03-18,08:58:21,Streaming,Y,Y,44,0:01:55,2
CALL0146816,Joe,2024-03-18,08:59:34,Admin Support,Y,Y,42,0:03:31,4
CALL0146817,Diane,2024-03-18,17:17:43,Contract related,Y,Y,45,0:01:09,4
CALL0146818,Martha,2024-03-18,08:41:12,Streaming,Y,Y,84,0:06:30,4
CALL0146819,Joe,2024-03-18,11:26:13,Streaming,Y,Y,63,0:02:25,4
CALL0146820,Martha,2024-03-18,12:32:06,Technical Support,Y,N,46,0:04:44,5
CALL0146821,Jim,2024-03-18,14:55:22,Contract related,N,N,187,0:00:06,1
CALL0146822,Diane,2024-03-18,20:17:38,Admin Support,Y,Y,83,0:06:50,4
CALL0146823,Joe,2024-03-18,08:20:48,Technical Support,Y,Y,80,0:02:37,3
CALL0146824,Dan,2024-03-18,09:13:34,Streaming,Y,Y,59,0:01:51,3
CALL0146825,Joe,2024-03-18,09:05:11,Contract related,Y,Y,5,0:07:27,3
CALL0146826,Stewart,2024-03-18,19:00:44,Streaming,Y,N,38,0:05:18,4
CALL0146827,Greg,2024-03-18,14:03:52,Contract related,Y,Y,82,0:05:44,5
CALL0146828,Joe,2024-03-18,17:13:34,Admin Support,Y,N,47,0:08:54,4
CALL0146829,Diane,2024-03-18,10:52:24,Contract related,Y,Y,61,0:08:43,3
CALL0146830,Joe,2024-03-18,09:12:24,Contract related,Y,N,95,0:08:36,5
CALL0146831,Martha,2024-03-18,14:55:42,Payment related,Y,Y,96,0:07:59,4
CALL0146832,Dan,2024-03-18,18:35:01,Payment related,Y,Y,91,0:07:56,3
CALL0146833,Greg,2024-03-18,17:01:10,Admin Support,Y,Y,53,0:04:37,5
CALL0146834,Greg,2024-03-18,11:41:25,Streaming,Y,Y,75,0:01:28,5
CALL0146835,Becky,2024-03-18,11:56:29,Technical Support,Y,Y,37,0:09:32,5
CALL0146836,Dan,2024-03-18,12:35:48,Contract related,Y,N,64,0:09:53,5
CALL0146837,Greg,2024-03-18,20:57:40,Admin Support,Y,Y,71,0:04:40,5
CALL0146838,Jim,2024-03-18,14:55:28,Contract related,Y,Y,50,0:07:15,4
CALL0146839,Stewart,2024-03-18,14:31:47,Admin Support,Y,Y,50,0:08:38,4
CALL0146840,Martha,2024-03-18,16:02:35,Admin Support,Y,Y,35,0:08:32,3
CALL0146841,Diane,2024-03-18,12:40:38,Streaming,Y,Y,116,0:02:55,4
CALL0146842,Jim,2024-03-18,08:37:17,Contract related,N,N,86,0:00:30,1
CALL0146843,Joe,2024-03-18,14:54:47,Contract related,Y,Y,105,0:07:19,4
CALL0146844,Martha,2024-03-18,17:04:42,Contract related,Y,Y,76,0:02:12,3
CALL0146845,Stewart,2024-03-18,11:38:41,Technical Support,Y,N,23,0:08:19,2
CALL0146846,Greg,2024-03-18,08:30:08,Contract related,Y,Y,56,0:01:12,3
CALL0146847,Jim,2024-03-18,08:53:30,Admin Support,Y,Y,58,0:04:47,2
CALL0146848,Stewart,2024-03-18,20:18:53,Payment related,Y,N,89,0:03:57,5
CALL0146849,Diane,2024-03-18,11:47:34,Payment related,Y,Y,126,0:01:54,5
CALL0146850,Diane,2024-03-18,14:30:06,Technical Support,Y,Y,13,0:01:41,4
CALL0146851,Joe,2024-03-18,08:50:52,Admin Support,Y,Y,52,0:01:48,5
CALL0146852,Greg,2024-03-18,20:09:20,Payment related,Y,Y,9,0:03:53,4
CALL0146853,Joe,2024-03-18,15:31:45,Admin Support,Y,Y,66,0:04:13,3
CALL0146854,Becky,2024-03-18,13:26:52,Contract related,Y,Y,88,0:05:23,4
CALL0146855,Dan,2024-03-18,15:09:53,Contract related,Y,Y,88,0:09:12,4
CALL0146856,Jim,2024-03-18,19:57:18,Payment related,Y,Y,91,0:08:03,4
CALL0146857,Diane,2024-03-18,11:13:07,Streaming,Y,Y,43,0:05:43,2
CALL0146858,Greg,2024-03-18,09:46:57,Technical Support,Y,Y,68,0:08:49,5
CALL0146859,Greg,2024-03-18,14:24:34,Technical Support,Y,Y,86,0:08:39,5
CALL0146860,Greg,2024-03-18,13:39:03,Streaming,Y,Y,56,0:02:55,5
CALL0146861,Jim,2024-03-18,09:31:58,Contract related,Y,Y,115,0:02:18,5
CALL0146862,Dan,2024-03-18,18:16:42,Admin Support,Y,Y,40,0:03:54,3
CALL0146863,Becky,2024-03-18,11:51:49,Streaming,Y,Y,102,0:07:32,5
CALL0146864,Dan,2024-03-18,14:51:43,Admin Support,Y,Y,57,0:03:43,5
CALL0146865,Joe,2024-03-18,13:19:59,Contract related,Y,N,62,0:04:23,4
CALL0146866,Martha,2024-03-18,20:57:01,Contract related,Y,Y,65,0:09:38,4
CALL0146867,Joe,2024-03-18,09:00:19,Admin Support,Y,Y,37,0:02:05,5
CALL0146868,Becky,2024-03-18,11:45:09,Streaming,N,N,147,0:00:30,3
CALL0146869,Greg,2024-03-18,15:18:15,Technical Support,Y,Y,91,0:07:43,5
CALL0146870,Diane,2024-03-18,20:08:51,Contract related,Y,Y,61,0:08:47,2
CALL0146871,Diane,2024-03-18,08:58:36,Streaming,Y,Y,64,0:07:30,3
CALL0146872,Jim,2024-03-18,20:48:24,Contract related,Y,Y,55,0:07:44,4
CALL0146873,Greg,2024-03-18,12:02:30,Payment related,Y,N,42,0:05:04,5
CALL0146874,Stewart,2024-03-18,09:12:10,Admin Support,Y,N,35,0:05:19,4
CALL0146875,Martha,2024-03-18,09:51:48,Technical Support,Y,Y,74,0:01:21,4
CALL0146876,Dan,2024-03-18,14:51:33,Admin Support,Y,Y,69,0:06:21,4
CALL0146877,Diane,2024-03-18,13:27:59,Contract related,Y,Y,32,0:04:16,4
CALL0146878,Jim,2024-03-18,16:39:54,Payment related,Y,Y,115,0:03:20,4
CALL0146879,Dan,2024-03-18,12:23:23,Contract related,Y,Y,72,0:03:26,5
CALL0146880,Becky,2024-03-18,18:09:16,Admin Support,Y,Y,16,0:04:22,4
CALL0146881,Diane,2024-03-18,09:44:22,Admin Support,Y,Y,83,0:04:51,4
CALL0146882,Jim,2024-03-18,14:16:53,Technical Support,Y,Y,49,0:07:22,5
CALL0146883,Stewart,2024-03-18,20:40:17,Payment related,Y,Y,67,0:07:09,3
CALL0146884,Becky,2024-03-18,13:57:14,Technical Support,Y,Y,90,0:06:15,4
CALL0146885,Jim,2024-03-18,08:56:49,Streaming,N,N,173,0:00:06,2
CALL0146886,Dan,2024-03-18,11:02:21,Streaming,Y,Y,58,0:01:54,4
CALL0146887,Martha,2024-03-18,10:37:26,Streaming,Y,Y,12,0:05:15,3
CALL0146888,Greg,2024-03-18,18:05:36,Contract related,Y,Y,75,0:08:18,4
CALL0146889,Becky,2024-03-18,18:28:58,Payment related,Y,Y,75,0:01:15,4
CALL0146890,Stewart,2024-03-18,09:20:00,Payment related,Y,Y,79,0:08:32,4
CALL0146891,Diane,2024-03-18,18:46:56,Streaming,Y,Y,44,0:03:27,4
CALL0146892,Jim,2024-03-18,11:08:35,Contract related,Y,Y,63,0:03:06,3
CALL0146893,Martha,2024-03-18,18:49:25,Streaming,Y,N,46,0:04:12,4
CALL0146894,Becky,2024-03-18,09:08:46,Payment related,Y,Y,68,0:08:08,3
CALL0146895,Greg,2024-03-18,12:08:14,Technical Support,Y,Y,48,0:05:07,4
CALL0146896,Becky,2024-03-18,10:48:06,Payment related,Y,N,52,0:03:28,2
CALL0146897,Jim,2024-03-18,20:23:07,Contract related,Y,Y,89,0:05:02,4
CALL0146898,Dan,2024-03-18,09:33:51,Payment related,Y,Y,72,0:02:23,3
CALL0146899,Martha,2024-03-18,12:27:08,Streaming,Y,Y,22,0:03:44,3
CALL0146900,Jim,2024-03-18,16:29:10,Contract related,Y,Y,69,0:05:50,3
CALL0146901,Jim,2024-03-18,10:33:54,Admin Support,Y,N,84,0:07:47,3
CALL0146902,Jim,2024-03-18,11:16:55,Payment related,Y,Y,73,0:03:24,5
CALL0146903,Stewart,2024-03-18,14:58:02,Payment related,Y,N,58,0:05:17,3
CALL0146904,Dan,2024-03-18,12:30:25,Technical Support,Y,Y,54,0:04:41,3
CALL0146905,Martha,2024-03-18,18:26:40,Streaming,Y,Y,86,0:06:25,3
CALL0146906,Greg,2024-03-18,08:11:56,Admin Support,Y,Y,46,0:02:58,4
CALL0146907,Becky,2024-03-18,17:25:25,Admin Support,Y,Y,31,0:03:26,4
CALL0146908,Greg,2024-03-18,13:16:55,Technical Support,Y,Y,33,0:01:05,3
CALL0146909,Martha,2024-03-18,08:00:08,Payment related,Y,Y,97,0:01:44,5
CALL0146910,Stewart,2024-03-18,12:40:48,Technical Support,Y,N,74,0:05:55,4
CALL0146911,Greg,2024-03-18,08:45:08,Contract related,Y,Y,101,0:05:27,5
CALL0146912,Greg,2024-03-18,13:49:25,Admin Support,Y,Y,46,0:02:42,4
CALL0146913,Jim,2024-03-18,18:05:28,Payment related,Y,Y,68,0:08:43,4
CALL0146914,Joe,2024-03-18,09:52:38,Streaming,Y,Y,63,0:08:41,5
CALL0146915,Greg,2024-03-18,18:35:52,Streaming,Y,Y,90,0:06:40,1
CALL0146916,Greg,2024-03-18,13:15:02,Admin Support,Y,Y,69,0:04:56,5
CALL0146917,Becky,2024-03-18,10:33:14,Admin Support,Y,Y,125,0:05:14,5
CALL0146918,Greg,2024-03-18,11:03:46,Streaming,Y,Y,92,0:04:58,2
CALL0146919,Greg,2024-03-18,13:12:34,Admin Support,Y,Y,24,0:05:18,3
CALL0146920,Dan,2024-03-18,09:02:49,Contract related,Y,Y,41,0:02:17,3
CALL0146921,Greg,2024-03-18,17:12:02,Admin Support,Y,Y,56,0:03:47,5
CALL0146922,Dan,2024-03-18,16:58:31,Technical Support,Y,Y,63,0:02:01,4
CALL0146923,Greg,2024-03-18,08:06:22,Payment related,N,N,65,0:00:11,2
CALL0146924,Martha,2024-03-18,18:14:11,Payment related,Y,Y,60,0:02:24,4
CALL0146925,Joe,2024-03-18,17:27:38,Payment related,Y,Y,28,0:05:34,4
CALL0146926,Dan,2024-03-18,18:50:09,Streaming,Y,N,71,0:01:04,4
CALL0146927,Diane,2024-03-18,10:58:35,Payment related,Y,Y,85,0:02:08,3
CALL0146928,Becky,2024-03-18,17:00:15,Contract related,Y,Y,36,0:01:26,4
CALL0146929,Martha,2024-03-18,15:55:55,Payment related,Y,Y,41,0:02:39,2
CALL0146930,Stewart,2024-03-18,16:49:35,Technical Support,Y,Y,83,0:08:46,4
CALL0146931,Joe,2024-03-18,19:40:06,Payment related,Y,Y,81,0:05:23,4
CALL0146932,Greg,2024-03-19,16:08:14,Technical Support,Y,N,43,0:07:55,5
CALL0146933,Jim,2024-03-19,12:38:17,Admin Support,Y,Y,42,0:03:26,5
CALL0146934,Joe,2024-03-19,12:14:28,Technical Support,Y,Y,61,0:06:57,1
CALL0146935,Martha,2024-03-19,12:38:41,Technical Support,Y,Y,53,0:01:11,5
CALL0146936,Becky,2024-03-19,17:24:00,Technical Support,Y,Y,75,0:05:51,1
CALL0146937,Diane,2024-03-19,08:41:08,Technical Support,Y,Y,94,0:05:40,5
CALL0146938,Dan,2024-03-19,14:20:03,Technical Support,Y,Y,88,0:07:14,3
CALL0146939,Becky,2024-03-19,19:56:51,Streaming,Y,Y,92,0:02:23,5
CALL0146940,Greg,2024-03-19,11:36:07,Payment related,Y,Y,85,0:09:59,4
CALL0146941,Stewart,2024-03-19,20:35:09,Payment related,Y,Y,44,0:09:47,5
CALL0146942,Jim,2024-03-19,11:14:29,Admin Support,Y,N,108,0:04:06,5
CALL0146943,Stewart,2024-03-19,09:58:43,Payment related,Y,Y,22,0:04:54,2
CALL0146944,Joe,2024-03-19,20:42:38,Payment related,Y,Y,49,0:07:57,4
CALL0146945,Diane,2024-03-19,15:43:46,Technical Support,Y,Y,34,0:03:25,4
CALL0146946,Joe,2024-03-19,15:45:29,Payment related,Y,Y,50,0:04:08,4
CALL0146947,Jim,2024-03-19,17:24:43,Contract related,Y,Y,116,0:07:45,5
CALL0146948,Stewart,2024-03-19,11:58:23,Payment related,Y,N,60,0:02:38,3
CALL0146949,Greg,2024-03-19,18:05:52,Contract related,Y,Y,62,0:08:18,4
CALL0146950,Jim,2024-03-19,19:05:15,Payment related,Y,Y,61,0:03:48,5
CALL0146951,Stewart,2024-03-19,19:55:49,Streaming,Y,Y,33,0:05:33,2
CALL0146952,Stewart,2024-03-19,14:06:36,Admin Support,Y,Y,84,0:07:59,3
CALL0146953,Diane,2024-03-19,18:19:32,Technical Support,Y,Y,81,0:08:42,3
CALL0146954,Jim,2024-03-19,09:36:27,Streaming,Y,Y,35,0:02:01,3
CALL0146955,Diane,2024-03-19,20:01:17,Contract related,Y,Y,33,0:08:50,1
CALL0146956,Stewart,2024-03-19,12:51:38,Contract related,Y,Y,97,0:05:18,5
CALL0146957,Diane,2024-03-19,10:09:24,Technical Support,Y,Y,111,0:05:49,3
CALL0146958,Jim,2024-03-19,18:01:16,Admin Support,Y,Y,53,0:04:35,2
CALL0146959,Stewart,2024-03-19,09:40:50,Contract related,Y,Y,51,0:03:36,4
CALL0146960,Dan,2024-03-19,13:32:52,Payment related,Y,N,5,0:04:52,4
CALL0146961,Jim,2024-03-19,18:57:17,Streaming,Y,Y,46,0:02:19,3
CALL0146962,Dan,2024-03-19,09:18:54,Streaming,Y,Y,81,0:08:25,5
CALL0146963,Greg,2024-03-19,12:50:54,Streaming,Y,Y,120,0:07:26,5
CALL0146964,Martha,2024-03-19,19:07:50,Technical Support,Y,Y,53,0:01:19,4
CALL0146965,Joe,2024-03-19,18:22:50,Admin Support,Y,Y,94,0:05:35,3
CALL0146966,Stewart,2024-03-19,18:16:00,Admin Support,Y,Y,18,0:07:55,4
CALL0146967,Martha,2024-03-19,20:02:24,Contract related,Y,N,58,0:05:19,4
